date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,price,discount,weather_condition,promotion,competitor_pricing,seasonality,epidemic,demand,month,day_name,year,day,day_of_week,week_of_year,quarter,is_weekend,is_holiday,month_sin,month_cos,dow_sin,dow_cos,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_30,expanding_mean,demand_change_1,demand_change_7,price_diff,discounted_price,inventory_sales_ratio,catboost_prediction,lightgbm_prediction,ensemble_prediction,residual,lof_anomaly,z_score,zscore_anomaly,final_anomaly
2022-11-25,4,17,0,1,214,66,0,21.04,5,1,0,19.55,0,0,85,11,0,2022,25,4,47,4,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,186.0,65.0,102.0,75.0,122.71428571428571,134.0,120.06666666666666,45.57307057797141,40.91870269064097,120.86585365853658,-101.0,20.0,1.4899999999999984,19.988,3.1940298507462686,85.25487572905405,87.03505639645475,85.96694799601434,-0.9669479960143406,0,0.5775781348647383,0,0
2022-11-26,4,17,0,1,148,58,0,20.44,5,3,0,23.57,0,0,91,11,2,2022,26,5,47,4,1,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,85.0,151.0,96.0,91.0,125.57142857142857,132.78571428571428,120.4,41.82446310815854,40.57823435597324,120.75683890577507,6.0,-60.0,-3.129999999999999,19.418,2.5084745762711864,90.34182550354225,91.10728317189839,90.64800857088471,0.35199142911528725,0,0.16656677143525062,0,0
2022-11-27,4,17,0,1,90,90,138,22.33,10,1,1,24.56,0,0,137,11,3,2022,27,6,47,4,1,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,91.0,127.0,141.0,133.0,117.0,132.42857142857142,120.4,41.89272013130685,40.57823435597324,120.66666666666667,46.0,10.0,-2.2300000000000004,20.096999999999998,0.989010989010989,137.1856118870526,134.14307050860538,135.9685953356737,1.0314046643262884,0,0.5498913492151387,0,0
2022-11-28,4,17,0,1,138,100,140,21.12,15,2,1,20.66,0,0,120,11,1,2022,28,0,48,4,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,137.0,124.0,97.0,131.0,118.42857142857143,132.14285714285714,120.53333333333333,42.45726142391958,40.627605133093745,120.71601208459215,-17.0,-4.0,0.46000000000000085,17.952,1.3663366336633664,119.90920621849745,119.30497367471146,119.66751320098305,0.332486799016948,0,0.15556226974214357,0,0
2022-11-29,4,17,0,1,178,40,0,17.49,10,1,0,15.42,0,0,49,11,5,2022,29,1,48,4,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,120.0,61.0,170.0,81.0,117.85714285714286,133.78571428571428,120.16666666666667,42.3966530574784,40.579494850217905,120.71385542168674,-71.0,-12.0,2.0699999999999985,15.741,4.341463414634147,50.20629389758855,49.70315780092893,50.0050394589247,-1.0050394589246991,0,0.5990693175211916,0,0
2022-11-30,4,17,0,1,138,138,100,21.03,10,3,0,24.13,0,0,117,11,6,2022,30,2,48,4,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,49.0,145.0,154.0,118.0,116.14285714285714,125.14285714285714,119.1,45.22694098074944,42.03885723044086,120.49849849849849,68.0,-28.0,-3.099999999999998,18.927000000000003,0.9928057553956835,118.1258935069116,120.21003703953579,118.95955091996129,-1.9595509199612877,0,1.1376041646886639,0,0
2022-12-01,4,17,0,1,100,88,138,22.3,10,2,0,24.82,3,0,136,12,4,2022,1,3,48,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,117.0,186.0,257.0,81.0,112.14285714285714,122.5,119.06666666666666,43.45276581695187,42.040155954083815,120.4880239520958,19.0,-50.0,-2.5199999999999996,20.07,1.1235955056179776,135.5799476447542,135.2858608515708,135.46231292748087,0.5376870725191338,0,0.2713361524456716,0,0
2022-12-02,4,17,0,1,150,150,193,27.04,5,0,0,24.78,3,0,168,12,0,2022,2,4,48,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,136.0,85.0,65.0,112.0,105.0,113.85714285714286,120.9,31.848600178553195,41.51887813247512,120.53432835820895,32.0,83.0,2.259999999999998,25.688,0.9933774834437086,166.88672126959125,169.88270586995947,168.08511510973852,-0.0851151097385241,0,0.08004850004813366,0,0
2022-12-03,4,17,0,1,193,74,0,17.09,25,2,1,15.48,3,0,93,12,2,2022,3,5,48,4,1,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,168.0,91.0,151.0,147.0,116.85714285714286,121.21428571428571,122.76666666666667,38.01503461977721,42.35537936224336,120.67559523809524,-75.0,2.0,1.6099999999999994,12.817499999999999,2.5733333333333333,92.56472330973457,93.10603724232077,92.78124888276906,0.2187511172309371,0,0.09139265993819198,0,0
2022-12-04,4,17,0,1,119,119,171,22.56,15,0,1,27.09,3,0,161,12,3,2022,4,6,48,4,1,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,93.0,137.0,127.0,80.0,117.14285714285714,117.07142857142857,120.96666666666667,37.79518739834733,42.43736425671936,120.59347181008901,68.0,24.0,-4.530000000000001,19.176,0.9916666666666667,160.52340289746024,163.05076577102938,161.53434804688789,-0.5343480468878852,0,0.33350547885443865,0,0
2022-12-05,4,17,0,1,171,122,0,22.19,5,3,0,24.63,3,0,117,12,1,2022,5,0,49,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,161.0,120.0,124.0,138.0,120.57142857142857,119.5,123.66666666666667,40.8609721815212,42.31762764139092,120.71301775147928,-44.0,-3.0,-2.4399999999999977,21.0805,1.3902439024390243,116.94007280529033,115.83848542030074,116.4994378512945,0.5005621487054981,0,0.25039029062189827,0,0
2022-12-06,4,17,0,1,49,49,154,26.09,10,3,0,22.33,3,0,174,12,5,2022,6,1,49,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,117.0,49.0,61.0,122.0,120.14285714285714,119.0,122.96666666666667,40.883691008471736,42.24598192142961,120.70206489675516,57.0,125.0,3.7600000000000016,23.481,0.98,177.9134790220104,177.5130124789792,177.75329240479792,-3.753292404797918,0,2.1496321348351852,0,0
2022-12-07,4,17,0,1,154,62,0,22.04,0,2,0,23.84,3,0,99,12,6,2022,7,2,49,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,174.0,117.0,145.0,108.0,138.0,127.07142857142857,124.7,30.64854537059355,43.25956143065281,120.85882352941177,-75.0,-18.0,-1.8000000000000007,22.04,2.4444444444444446,97.21257185501923,97.84830486400953,97.46686505861535,1.5331349413846453,0,0.8329672986453137,0,0
2022-12-08,4,17,0,1,92,92,238,28.5,10,3,0,26.4,3,0,209,12,4,2022,8,3,49,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,99.0,136.0,186.0,70.0,135.42857142857142,123.78571428571429,124.4,33.34095151040303,43.41031182119985,120.79472140762464,110.0,73.0,2.1000000000000014,25.650000000000002,0.989247311827957,211.46158567197034,215.264047549407,212.982570422945,-3.9825704229450025,0,2.2789906679717173,0,0
2022-12-09,4,17,0,1,238,155,0,24.63,15,3,1,22.16,3,0,174,12,0,2022,9,4,49,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,209.0,168.0,85.0,129.0,145.85714285714286,125.42857142857143,129.03333333333333,43.43742077759129,44.799540740667446,121.05263157894737,-35.0,6.0,2.469999999999999,20.935499999999998,1.5256410256410255,172.86194968096808,168.83424088413878,171.25086616223638,2.7491338377636225,0,1.519033214612524,0,0
2022-12-10,4,17,0,1,83,83,146,24.86,15,3,1,24.72,3,0,178,12,2,2022,10,5,49,4,1,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,174.0,93.0,91.0,110.0,146.71428571428572,131.78571428571428,130.53333333333333,44.00270554452409,45.545531090315116,121.2069970845481,4.0,85.0,0.14000000000000057,21.131,0.9880952380952381,177.16508975053156,175.15169110469375,176.35973029219645,1.6402697078035544,0,0.8934126755893192,0,0
2022-12-11,4,17,0,1,146,146,178,24.04,20,2,1,23.54,3,0,188,12,3,2022,11,6,49,4,1,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,178.0,161.0,137.0,102.0,158.85714285714286,138.0,132.8,38.03256749781932,46.17612459657729,121.37209302325581,10.0,27.0,0.5,19.232,0.9931972789115646,187.86307980829866,189.49176159146435,188.51455252156495,-0.5145525215649513,0,0.3223368542338304,0,0
2022-12-12,4,17,0,1,178,157,185,25.23,5,2,0,26.99,3,0,161,12,1,2022,12,0,50,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,188.0,117.0,120.0,96.0,162.71428571428572,141.64285714285714,135.66666666666666,39.622023697746094,46.86247917068621,121.56521739130434,-27.0,44.0,-1.759999999999998,23.9685,1.1265822784810127,160.46481259747463,158.73947148050482,159.77467615068673,1.2253238493132699,0,0.6593004479140613,0,0
2022-12-13,4,17,0,1,206,206,209,28.9,10,2,1,24.72,3,0,215,12,5,2022,13,1,50,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,161.0,174.0,49.0,141.0,169.0,144.57142857142858,137.83333333333334,34.29285639896434,46.46621563461252,121.67919075144509,54.0,41.0,4.18,26.009999999999998,0.9951690821256038,217.11416769470867,212.6426054598006,215.32554280074544,-0.3255428007454384,0,0.21569767254798447,0,0
2022-12-14,4,17,0,1,209,165,169,26.9,10,3,0,24.13,3,0,186,12,6,2022,14,2,50,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,215.0,99.0,117.0,97.0,174.85714285714286,156.42857142857142,140.3,38.528900717204195,48.557218292194946,121.94812680115274,-29.0,87.0,2.7699999999999996,24.21,1.2590361445783131,186.07373604195345,182.47346813445563,184.6336288789543,1.3663711210456881,0,0.7388792419112714,0,0
2022-12-15,4,17,0,1,213,113,0,24.85,0,2,0,27.71,3,0,137,12,4,2022,15,3,50,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,186.0,209.0,136.0,170.0,187.28571428571428,161.35714285714286,143.26666666666668,19.12863722027121,48.539307450931986,122.13218390804597,-49.0,-72.0,-2.8599999999999994,24.85,1.868421052631579,135.4054170524273,136.03923049002222,135.65894242746526,1.3410575725347371,0,0.7245973516091823,0,0
2022-12-16,4,17,0,1,100,86,115,20.81,5,0,0,22.19,3,0,97,12,0,2022,16,4,50,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,137.0,174.0,168.0,154.0,177.0,161.42857142857142,142.16666666666666,24.193663082165127,48.28584666862285,122.17478510028653,-40.0,-77.0,-1.3800000000000026,19.769499999999997,1.1494252873563218,98.62436690534432,97.38310073029731,98.12786043532552,-1.1278604353255162,0,0.6683648456054146,0,0
2022-12-17,4,17,0,1,129,61,0,17.77,10,0,1,19.54,3,0,67,12,2,2022,17,5,50,4,1,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,97.0,178.0,93.0,257.0,166.0,156.35714285714286,140.26666666666668,38.850139424889115,48.921424214003075,122.10285714285715,-30.0,-111.0,-1.7699999999999996,15.993,2.0806451612903225,68.77204526463689,67.08788321344008,68.09838044415817,-1.0983804441581668,0,0.6517322506226726,0,0
2022-12-18,4,17,0,1,68,68,213,26.87,10,3,0,26.39,3,0,186,12,3,2022,18,6,50,4,1,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,67.0,188.0,161.0,65.0,150.14285714285714,154.5,133.93333333333334,53.15520849809721,45.464600350794704,121.94586894586895,119.0,-2.0,0.4800000000000004,24.183,0.9855072463768116,189.00352608820975,188.99933118641508,189.00184812749188,-3.0018481274918827,0,1.7256676822822525,0,0
2022-12-19,4,17,0,1,213,129,0,22.43,10,2,0,19.52,3,0,121,12,1,2022,19,0,51,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,186.0,161.0,117.0,151.0,149.85714285714286,156.28571428571428,137.96666666666667,52.92267494949135,44.4952406082001,122.1278409090909,-65.0,-40.0,2.91,20.187,1.6384615384615384,121.81868173531463,122.126622226827,121.94185793191957,-0.9418579319195715,0,0.5634223343487081,0,0
2022-12-20,4,17,0,1,84,84,70,21.24,0,2,0,23.57,3,0,88,12,5,2022,20,1,51,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,121.0,215.0,174.0,127.0,144.14285714285714,156.57142857142858,136.96666666666667,53.67317322284495,44.5293265111908,122.12464589235128,-33.0,-127.0,-2.330000000000002,21.24,0.9882352941176471,91.09717635158924,87.4870341972641,89.65311948985918,-1.6531194898591792,0,0.9647157184900873,0,0
2022-12-21,4,17,0,1,70,70,166,24.75,5,0,0,29.66,3,0,154,12,6,2022,21,2,51,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,88.0,186.0,99.0,124.0,126.0,150.42857142857142,135.66666666666666,46.747548955355235,45.391274669169235,122.02824858757062,66.0,-32.0,-4.91,23.5125,0.9859154929577465,157.64441320857372,154.52301993305028,156.39585589836435,-2.3958558983643456,0,1.3837671962016937,0,0
2022-12-22,4,17,0,1,166,59,0,19.97,10,2,0,19.24,3,0,85,12,4,2022,22,3,51,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,154.0,137.0,209.0,61.0,121.42857142857143,154.35714285714286,136.66666666666666,41.12929670708034,45.455801445552375,122.11830985915493,-69.0,-52.0,0.7300000000000004,17.973,2.7666666666666666,83.56344597163931,85.15494893129329,84.2000471555009,0.7999528444991029,0,0.419306358353003,0,0
2022-12-23,4,17,0,1,107,71,85,19.92,10,2,1,23.68,3,0,100,12,0,2022,23,4,51,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,85.0,97.0,174.0,145.0,114.0,145.5,137.46666666666667,42.52058325093865,44.27401614657447,122.01404494382022,15.0,3.0,-3.759999999999998,17.928,1.4861111111111112,99.87596403809218,99.47354403809938,99.71499603809505,0.28500396190494826,0,0.1287724788690002,0,0
2022-12-24,4,17,0,1,121,81,110,22.08,5,0,0,20.7,3,0,99,12,2,2022,24,5,51,4,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,100.0,67.0,178.0,186.0,114.42857142857143,140.21428571428572,135.96666666666667,42.33539552532512,44.76951189595783,121.95238095238095,-1.0,32.0,1.379999999999999,20.976,1.475609756097561,99.26204019897149,99.95212653448371,99.53807473317639,-0.5380747331763871,0,0.3356080732315035,0,0
2022-12-25,4,17,0,1,150,36,0,17.13,5,2,0,18.08,3,0,44,12,3,2022,25,6,51,4,1,0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,99.0,186.0,188.0,85.0,119.0,134.57142857142858,133.06666666666666,37.850583438920324,44.23131464700444,121.88826815642459,-55.0,-142.0,-0.9499999999999993,16.2735,4.054054054054054,44.83246220344448,45.11057381368353,44.9437068475401,-0.9437068475400991,0,0.5644654915362028,0,0
2022-12-26,4,17,0,1,114,114,172,22.97,25,3,1,22.25,3,0,196,12,1,2022,26,0,52,4,0,0,-2.4492935982947064e-16,1.0,0.0,1.0,44.0,121.0,161.0,91.0,98.71428571428571,124.28571428571429,131.7,33.79208134910855,46.3503524518833,121.67130919220055,152.0,75.0,0.7199999999999989,17.2275,0.991304347826087,198.16699879939466,197.77495582323195,198.0101816089296,-2.0101816089295994,0,1.1661699718670528,0,0
2022-12-27,4,17,0,1,172,108,128,22.79,10,2,1,20.08,3,0,126,12,5,2022,27,1,52,4,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,196.0,88.0,215.0,137.0,109.42857142857143,126.78571428571429,135.2,50.02618362037077,47.12887686421955,121.87777777777778,-70.0,38.0,2.710000000000001,20.511,1.5779816513761469,125.91595860497168,125.52645218842353,125.76015603835242,0.23984396164757982,0,0.10329323128587173,0,0
2022-12-28,4,17,0,1,192,62,0,20.08,5,3,0,19.99,3,0,72,12,6,2022,28,2,52,4,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,126.0,154.0,186.0,120.0,114.85714285714286,120.42857142857143,134.83333333333334,49.37080301631921,47.15717178303554,121.88919667590028,-54.0,-82.0,0.08999999999999986,19.075999999999997,3.0476190476190474,72.19600078696095,71.19347927007304,71.79499218020578,0.20500781979421845,0,0.08363869899923927,0,0
2022-12-29,4,17,0,1,130,104,110,21.98,10,3,0,19.56,3,0,115,12,4,2022,29,3,52,4,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,72.0,85.0,137.0,49.0,103.14285714285714,112.28571428571429,133.23333333333332,48.25083270932082,48.473727924006276,121.7513812154696,43.0,30.0,2.4200000000000017,19.782,1.2380952380952381,115.57073950233821,110.65219939247015,113.60332345839099,1.3966765416090112,0,0.7559775437102789,0,0
2022-12-30,4,17,0,1,136,85,123,21.5,10,3,0,19.45,3,0,108,12,0,2022,30,4,52,4,0,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,115.0,100.0,97.0,117.0,107.42857142857143,110.71428571428571,135.43333333333334,47.69995507634907,45.95101089528784,121.73278236914601,-7.0,8.0,2.0500000000000007,19.35,1.5813953488372092,108.14000770315869,110.19640930452262,108.96256834370426,-0.9625683437042625,0,0.575107137413442,0,0
2022-12-31,4,17,0,1,174,164,143,24.76,5,3,0,28.38,3,0,154,12,2,2022,31,5,52,4,1,0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,108.0,99.0,67.0,136.0,108.57142857142857,111.5,135.13333333333333,47.58801369692848,46.1046286354115,121.69505494505495,46.0,55.0,-3.6199999999999974,23.522000000000002,1.0545454545454545,152.53776107698133,152.11636750982365,152.36920365011827,1.6307963498817344,0,0.8880678122022942,0,0
2023-01-01,4,17,0,1,153,109,98,19.65,20,0,1,18.33,3,0,117,1,3,2023,1,6,52,1,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,154.0,44.0,186.0,168.0,116.42857142857143,117.71428571428571,135.73333333333332,50.21240597985439,46.23324176042787,121.78356164383561,-37.0,73.0,1.3200000000000003,15.719999999999999,1.3909090909090909,117.51757835768414,118.45901986235936,117.89415495955423,-0.8941549595542284,0,0.5365083432853578,0,0
2023-01-02,4,17,0,1,142,142,184,23.65,10,3,0,25.17,3,0,157,1,1,2023,2,0,1,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,117.0,196.0,121.0,93.0,126.85714285714286,112.78571428571429,134.03333333333333,38.98900944039047,45.94260537350661,121.77049180327869,40.0,-39.0,-1.5200000000000031,21.285,0.993006993006993,156.45046562655918,154.77734519298156,155.78121745312814,1.2187825468718643,0,0.6556098486343701,0,0
2023-01-03,4,17,0,1,184,149,212,23.94,20,0,1,22.84,3,0,187,1,5,2023,3,1,1,1,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,157.0,126.0,88.0,161.0,121.28571428571429,115.35714285714286,136.16666666666666,28.95809780651053,45.45485318600127,121.86648501362397,30.0,61.0,1.1000000000000014,19.152,1.2266666666666666,186.11662437407801,187.66232349990352,186.73490402440822,0.2650959755917768,0,0.11754040381886628,0,0
2023-01-04,4,17,0,1,247,160,0,26.21,0,0,0,28.5,3,0,156,1,6,2023,4,2,1,1,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,187.0,72.0,154.0,117.0,130.0,122.42857142857143,137.03333333333333,38.288379438153285,46.1866403533148,122.04347826086956,-31.0,84.0,-2.289999999999999,26.21,1.5341614906832297,155.25418509990888,154.31428047890435,154.87822325150705,1.1217767484929482,0,0.6008792299494827,0,0
2023-01-05,4,17,0,1,87,87,153,26.68,10,0,0,23.11,3,0,183,1,4,2023,5,3,1,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,156.0,115.0,85.0,174.0,142.0,122.57142857142857,138.33333333333334,29.15475947422643,46.152172088708426,122.13550135501355,27.0,68.0,3.5700000000000003,24.012,0.9886363636363636,182.65855348850695,178.61448954942506,181.0409279128742,1.9590720871258043,0,1.0732808046094622,0,0
2023-01-06,4,17,0,1,153,119,100,24.46,0,2,0,23.81,3,0,115,1,0,2023,6,4,1,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,183.0,108.0,100.0,99.0,151.71428571428572,129.57142857142858,138.63333333333333,29.97618102046059,46.420479527254344,122.3,-68.0,7.0,0.6500000000000021,24.46,1.275,115.02623004319652,113.86699309678994,114.5625352646339,0.4374647353661061,0,0.2147907643338742,0,0
2023-01-07,4,17,0,1,134,69,0,19.07,5,0,0,18.55,3,0,58,1,2,2023,7,5,1,1,1,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,115.0,154.0,99.0,209.0,152.71428571428572,130.64285714285714,139.16666666666666,28.347335475691917,46.039775407143765,122.28032345013477,-57.0,-96.0,0.5199999999999996,18.1165,1.9142857142857144,60.34500008767146,60.834194068403285,60.54067767996419,-2.5406776799641904,0,1.4654755666131873,0,0
2023-01-08,4,17,0,1,65,65,127,26.18,0,0,0,24.11,3,0,138,1,3,2023,8,6,1,1,1,0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,58.0,117.0,44.0,174.0,139.0,127.71428571428571,134.13333333333333,45.59605246071196,46.394658828534375,122.10752688172043,80.0,21.0,2.0700000000000003,26.18,0.9848484848484849,140.17271619559733,136.82660539238876,138.8342718743139,-0.834271874313913,0,0.5027223391625915,0,0
2023-01-09,4,17,0,1,127,127,213,26.27,10,3,1,29.26,3,0,197,1,1,2023,9,0,2,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,138.0,157.0,196.0,178.0,142.0,134.42857142857142,132.93333333333334,44.58699361921586,45.78957367645254,122.15013404825737,59.0,40.0,-2.990000000000002,23.643,0.9921875,199.34579495397406,198.63883503195558,199.06301098516667,-2.0630109851666703,0,1.1959762772066314,0,0
2023-01-10,4,17,0,1,213,146,0,28.31,0,3,0,24.11,3,0,165,1,5,2023,10,1,2,1,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,197.0,187.0,126.0,188.0,147.71428571428572,134.5,133.56666666666666,49.15863534081701,46.55933058333021,122.35026737967914,-32.0,-22.0,4.199999999999999,28.31,1.4489795918367347,163.93732665385295,161.77756286612887,163.0734211387633,1.9265788612366919,0,1.0549481442355702,0,0
2023-01-11,4,17,0,1,67,67,224,26.46,15,3,1,30.78,3,0,224,1,6,2023,11,2,2,1,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,165.0,156.0,72.0,161.0,144.57142857142858,137.28571428571428,132.8,46.87876968969048,45.81552214005127,122.464,59.0,68.0,-4.32,22.491,0.9852941176470589,220.95199659864903,214.60699072439647,218.41399424894803,5.586005751051971,0,3.1195948051431515,1,0
2023-01-12,4,17,0,1,224,129,0,25.89,0,2,0,24.67,3,0,134,1,4,2023,12,3,2,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,224.0,183.0,115.0,215.0,154.28571428571428,148.14285714285714,134.9,55.83223168778128,48.51686518002335,122.73404255319149,-90.0,-49.0,1.2199999999999989,25.89,1.7230769230769232,133.54163806374106,133.94402699724134,133.70259363714118,0.2974063628588226,0,0.13576990674163253,0,0
2023-01-13,4,17,0,1,95,95,229,26.86,20,0,1,25.17,3,0,234,1,0,2023,13,4,2,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,134.0,115.0,108.0,186.0,147.28571428571428,149.5,132.2,54.6922123820027,46.09914353307195,122.76392572944297,100.0,119.0,1.6899999999999977,21.488,0.9895833333333334,233.43817538052642,222.3228726577326,228.99205429140892,5.00794570859108,0,2.7934536435878736,0,0
2023-01-14,4,17,0,1,229,140,248,24.7,20,0,1,27.28,3,0,220,1,2,2023,14,5,2,1,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,234.0,58.0,154.0,137.0,164.28571428571428,158.5,133.8,61.10295760903411,48.785526400838464,123.05820105820106,-14.0,162.0,-2.580000000000002,19.76,1.624113475177305,214.58501982469886,211.05473408948882,213.17290553061483,6.827094469385173,1,3.819816385010829,1,1
2023-01-15,4,17,0,1,337,65,0,17.16,15,2,1,19.93,3,0,73,1,3,2023,15,6,2,1,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,220.0,138.0,117.0,97.0,187.42857142857142,163.21428571428572,136.56666666666666,41.752673139401494,51.26380946554353,123.31398416886543,-147.0,-65.0,-2.7699999999999996,14.586,5.106060606060606,75.60419495535169,76.77983964991344,76.0744528331764,-3.0744528331763945,0,1.7666312177404708,0,0
2023-01-16,4,17,0,1,272,117,0,27.81,0,0,0,33.25,3,0,178,1,1,2023,16,0,3,1,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,73.0,197.0,157.0,67.0,178.14285714285714,160.07142857142858,135.76666666666668,58.46203489282178,52.08327770111981,123.18157894736842,105.0,-19.0,-5.440000000000001,27.81,2.305084745762712,175.79672999257608,176.22683480944144,175.96877191932222,2.031228080677778,0,1.1139911769265523,0,0
2023-01-17,4,17,0,1,155,123,196,28.44,0,3,0,31.36,3,0,187,1,5,2023,17,1,3,1,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,178.0,165.0,187.0,186.0,175.42857142857142,161.57142857142858,139.46666666666667,57.878773146572215,50.96025045500454,123.3254593175853,9.0,22.0,-2.919999999999998,28.44,1.25,187.13282578700264,184.4290826033423,186.05132851353852,0.9486714864614783,0,0.5032133352615724,0,0
2023-01-18,4,17,0,1,228,152,0,22.85,20,0,1,20.01,3,0,169,1,6,2023,18,2,3,1,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,187.0,224.0,156.0,121.0,178.57142857142858,161.57142857142858,139.5,57.815387637021296,50.99205482398629,123.49214659685863,-18.0,-55.0,2.84,18.28,1.4901960784313726,168.56494359849836,166.8695540132284,167.88678776439036,1.1132122356096374,0,0.596047136438873,0,0
2023-01-19,4,17,0,1,76,76,135,24.92,5,3,0,26.72,3,0,156,1,4,2023,19,3,3,1,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,169.0,134.0,183.0,88.0,170.71428571428572,162.5,141.1,54.23932855322558,51.14438655279851,123.61096605744126,-13.0,22.0,-1.7999999999999972,23.674,0.987012987012987,158.8012818119963,151.3931684642806,155.83803647291,0.16196352708999484,0,0.05935313246688265,0,0
2023-01-20,4,17,0,1,135,135,174,28.39,5,0,0,33.72,3,0,207,1,0,2023,20,4,3,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,156.0,234.0,115.0,154.0,173.85714285714286,160.57142857142858,143.36666666666667,52.362291048134175,50.208175823666785,123.6953125,51.0,-27.0,-5.329999999999998,26.970499999999998,0.9926470588235294,207.86861696996823,206.7475264300271,207.4201807539918,-0.42018075399178656,0,0.2690923542969246,0,0
2023-01-21,4,17,0,1,174,112,149,26.42,5,3,0,28.25,3,0,178,1,2,2023,21,5,3,1,1,0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,207.0,220.0,58.0,85.0,170.0,167.14285714285714,145.13333333333333,48.00694394217004,51.51078449742575,123.91168831168831,-29.0,-42.0,-1.8299999999999983,25.099,1.5398230088495575,175.17276893688614,178.35557293186045,176.44589053487587,1.554109465124128,1,0.8448011135312932,0,0
